"timeMillisSpent","score"
20616,"0hard/-8540707soft"
20616,"0hard/-8516570soft"
20797,"0hard/-8451413soft"
20798,"0hard/-8432446soft"
20798,"0hard/-8432040soft"
21140,"0hard/-8429274soft"
21140,"0hard/-8412129soft"
21723,"0hard/-8380084soft"
21727,"0hard/-8305793soft"
21728,"0hard/-8296139soft"
21896,"0hard/-8222161soft"
22084,"0hard/-8194374soft"
22277,"0hard/-8159419soft"
22459,"0hard/-8154215soft"
22459,"0hard/-8120246soft"
23221,"0hard/-8114085soft"
23389,"0hard/-8099509soft"
23394,"0hard/-8096770soft"
23568,"0hard/-8088173soft"
23568,"0hard/-8086929soft"
23741,"0hard/-8067684soft"
23742,"0hard/-8062143soft"
23742,"0hard/-8052618soft"
23744,"0hard/-8042824soft"
23744,"0hard/-7979207soft"
24521,"0hard/-7978051soft"
24725,"0hard/-7963303soft"
24725,"0hard/-7959875soft"
24923,"0hard/-7939933soft"
24925,"0hard/-7930582soft"
25335,"0hard/-7910357soft"
25517,"0hard/-7903167soft"
25518,"0hard/-7819323soft"
25889,"0hard/-7804354soft"
26555,"0hard/-7796523soft"
26712,"0hard/-7753216soft"
26926,"0hard/-7747148soft"
27111,"0hard/-7736422soft"
27112,"0hard/-7734441soft"
27112,"0hard/-7701538soft"
27326,"0hard/-7683296soft"
27374,"0hard/-7666517soft"
27726,"0hard/-7664745soft"
27727,"0hard/-7626218soft"
27727,"0hard/-7597305soft"
27948,"0hard/-7578259soft"
28356,"0hard/-7517017soft"
29121,"0hard/-7514316soft"
29123,"0hard/-7485573soft"
29342,"0hard/-7483363soft"
29342,"0hard/-7468454soft"
29343,"0hard/-7460232soft"
29372,"0hard/-7425841soft"
29736,"0hard/-7423973soft"
29741,"0hard/-7421802soft"
29961,"0hard/-7416274soft"
29962,"0hard/-7413479soft"
30153,"0hard/-7377182soft"
30160,"0hard/-7348059soft"
30590,"0hard/-7345114soft"
30797,"0hard/-7334035soft"
30798,"0hard/-7327210soft"
30841,"0hard/-7326740soft"
31038,"0hard/-7316582soft"
31060,"0hard/-7316178soft"
31259,"0hard/-7310702soft"
31260,"0hard/-7275309soft"
31260,"0hard/-7250657soft"
31260,"0hard/-7218460soft"
31486,"0hard/-7195158soft"
32116,"0hard/-7191185soft"
32119,"0hard/-7185316soft"
32338,"0hard/-7159696soft"
32588,"0hard/-7144642soft"
32615,"0hard/-7105362soft"
33243,"0hard/-7096273soft"
33753,"0hard/-7062506soft"
33850,"0hard/-7060574soft"
33851,"0hard/-7060331soft"
34117,"0hard/-7052137soft"
34324,"0hard/-7051988soft"
34493,"0hard/-7015956soft"
34494,"0hard/-6985296soft"
34786,"0hard/-6977081soft"
34787,"0hard/-6944921soft"
35270,"0hard/-6931590soft"
35726,"0hard/-6903309soft"
35727,"0hard/-6862233soft"
35727,"0hard/-6847124soft"
36713,"0hard/-6831473soft"
36776,"0hard/-6820937soft"
36922,"0hard/-6818499soft"
36922,"0hard/-6811840soft"
36925,"0hard/-6811145soft"
36928,"0hard/-6806429soft"
37170,"0hard/-6796545soft"
37441,"0hard/-6792502soft"
37559,"0hard/-6784355soft"
37622,"0hard/-6768029soft"
37688,"0hard/-6766141soft"
37786,"0hard/-6759947soft"
37928,"0hard/-6709808soft"
38054,"0hard/-6707597soft"
38484,"0hard/-6686911soft"
38929,"0hard/-6674748soft"
39106,"0hard/-6669675soft"
39216,"0hard/-6640610soft"
39454,"0hard/-6634331soft"
39462,"0hard/-6629620soft"
39682,"0hard/-6623023soft"
39683,"0hard/-6620604soft"
39714,"0hard/-6605199soft"
39928,"0hard/-6598475soft"
40099,"0hard/-6594027soft"
40106,"0hard/-6587574soft"
40107,"0hard/-6580062soft"
40194,"0hard/-6579233soft"
40197,"0hard/-6566421soft"
40375,"0hard/-6553071soft"
40375,"0hard/-6528635soft"
40764,"0hard/-6515158soft"
41533,"0hard/-6487177soft"
41772,"0hard/-6486513soft"
41808,"0hard/-6471756soft"
42074,"0hard/-6450499soft"
42156,"0hard/-6450199soft"
42331,"0hard/-6441584soft"
42331,"0hard/-6428640soft"
42331,"0hard/-6374740soft"
43774,"0hard/-6370764soft"
43774,"0hard/-6363886soft"
43856,"0hard/-6362114soft"
43959,"0hard/-6357293soft"
43960,"0hard/-6351830soft"
44104,"0hard/-6343067soft"
44213,"0hard/-6305758soft"
44364,"0hard/-6293734soft"
45100,"0hard/-6292971soft"
45400,"0hard/-6280530soft"
45401,"0hard/-6270892soft"
45401,"0hard/-6247570soft"
45976,"0hard/-6243729soft"
45978,"0hard/-6225694soft"
46238,"0hard/-6214328soft"
46245,"0hard/-6205422soft"
46580,"0hard/-6204849soft"
46582,"0hard/-6183549soft"
46896,"0hard/-6183147soft"
46896,"0hard/-6154782soft"
47180,"0hard/-6153067soft"
47451,"0hard/-6133344soft"
47747,"0hard/-6107552soft"
47748,"0hard/-6101014soft"
48311,"0hard/-6091573soft"
48620,"0hard/-6066526soft"
48650,"0hard/-6066298soft"
48651,"0hard/-6066072soft"
48906,"0hard/-6052142soft"
48951,"0hard/-6043411soft"
49941,"0hard/-6033383soft"
