"timeMillisSpent","score"
2411,"0hard/-38655894soft"
2411,"0hard/-38655618soft"
2411,"0hard/-38641986soft"
2412,"0hard/-38638817soft"
2413,"0hard/-38630500soft"
2414,"0hard/-38629017soft"
2414,"0hard/-38602935soft"
2415,"0hard/-38599641soft"
2415,"0hard/-38587706soft"
2416,"0hard/-38563215soft"
2416,"0hard/-38557421soft"
2417,"0hard/-38551559soft"
2417,"0hard/-38550421soft"
2418,"0hard/-38538303soft"
2419,"0hard/-38525021soft"
2419,"0hard/-38517371soft"
2420,"0hard/-38507616soft"
2421,"0hard/-38491314soft"
2422,"0hard/-38485711soft"
2423,"0hard/-38482341soft"
2424,"0hard/-38481781soft"
2425,"0hard/-38479568soft"
2425,"0hard/-38422736soft"
2426,"0hard/-38414786soft"
2427,"0hard/-38410928soft"
2427,"0hard/-38410742soft"
2428,"0hard/-38408490soft"
2429,"0hard/-38407324soft"
2430,"0hard/-38391167soft"
2430,"0hard/-38389337soft"
2431,"0hard/-38362187soft"
2432,"0hard/-38359077soft"
2433,"0hard/-38343359soft"
2433,"0hard/-38342112soft"
2434,"0hard/-38338729soft"
2436,"0hard/-38332518soft"
2436,"0hard/-38320471soft"
2438,"0hard/-38315125soft"
2439,"0hard/-38310345soft"
2440,"0hard/-38296330soft"
2440,"0hard/-38280137soft"
2442,"0hard/-38263765soft"
2443,"0hard/-38259302soft"
2443,"0hard/-38254373soft"
2444,"0hard/-38251577soft"
2444,"0hard/-38249322soft"
2445,"0hard/-38197046soft"
2446,"0hard/-38194876soft"
2447,"0hard/-38170454soft"
2448,"0hard/-38143205soft"
2448,"0hard/-38130681soft"
2449,"0hard/-38107121soft"
2450,"0hard/-38100736soft"
2450,"0hard/-38098795soft"
2451,"0hard/-38097458soft"
2452,"0hard/-38092594soft"
2453,"0hard/-38092125soft"
2453,"0hard/-38091306soft"
2454,"0hard/-38059470soft"
2454,"0hard/-38056848soft"
2455,"0hard/-38055597soft"
2456,"0hard/-38025844soft"
2457,"0hard/-38021361soft"
2458,"0hard/-38021034soft"
2458,"0hard/-38004387soft"
2459,"0hard/-37991347soft"
2460,"0hard/-37989397soft"
2461,"0hard/-37989148soft"
2461,"0hard/-37989091soft"
2462,"0hard/-37974564soft"
2462,"0hard/-37973261soft"
2463,"0hard/-37936985soft"
2463,"0hard/-37936618soft"
2463,"0hard/-37907330soft"
2464,"0hard/-37907291soft"
2465,"0hard/-37889093soft"
2465,"0hard/-37872364soft"
2466,"0hard/-37834423soft"
2466,"0hard/-37829187soft"
2467,"0hard/-37814900soft"
2468,"0hard/-37783937soft"
2468,"0hard/-37782037soft"
2469,"0hard/-37775779soft"
2469,"0hard/-37763191soft"
2470,"0hard/-37742579soft"
2471,"0hard/-37735954soft"
2471,"0hard/-37735791soft"
2472,"0hard/-37727821soft"
2473,"0hard/-37695767soft"
2474,"0hard/-37694666soft"
2475,"0hard/-37692095soft"
2476,"0hard/-37682206soft"
2476,"0hard/-37675665soft"
2477,"0hard/-37661317soft"
2478,"0hard/-37655137soft"
2478,"0hard/-37646805soft"
2479,"0hard/-37645760soft"
2479,"0hard/-37645744soft"
2481,"0hard/-37632398soft"
2481,"0hard/-37631700soft"
2482,"0hard/-37629404soft"
2483,"0hard/-37629249soft"
2484,"0hard/-37528933soft"
2485,"0hard/-37528783soft"
2486,"0hard/-37527867soft"
2488,"0hard/-37527813soft"
2489,"0hard/-37521669soft"
2493,"0hard/-37517870soft"
2494,"0hard/-37517340soft"
2495,"0hard/-37516088soft"
2496,"0hard/-37506654soft"
2496,"0hard/-37505790soft"
2497,"0hard/-37505638soft"
2499,"0hard/-37460404soft"
2499,"0hard/-37455001soft"
2500,"0hard/-37452162soft"
2500,"0hard/-37448782soft"
2501,"0hard/-37440201soft"
2502,"0hard/-37429758soft"
2502,"0hard/-37411407soft"
2503,"0hard/-37401362soft"
2505,"0hard/-37399699soft"
2507,"0hard/-37361768soft"
2508,"0hard/-37353621soft"
2508,"0hard/-37337553soft"
2509,"0hard/-37334900soft"
2509,"0hard/-37330001soft"
2510,"0hard/-37301429soft"
2510,"0hard/-37297738soft"
2511,"0hard/-37251885soft"
2512,"0hard/-37240360soft"
2514,"0hard/-37229008soft"
2515,"0hard/-37228494soft"
2516,"0hard/-37222475soft"
2516,"0hard/-37214947soft"
2517,"0hard/-37214938soft"
2518,"0hard/-37212718soft"
2519,"0hard/-37204504soft"
2520,"0hard/-37204465soft"
2520,"0hard/-37201603soft"
2522,"0hard/-37184251soft"
2523,"0hard/-37165093soft"
2523,"0hard/-37145755soft"
2524,"0hard/-37143721soft"
2525,"0hard/-37138274soft"
2526,"0hard/-37131741soft"
2527,"0hard/-37114140soft"
2527,"0hard/-37111694soft"
2528,"0hard/-37105331soft"
2529,"0hard/-37102879soft"
2530,"0hard/-37079111soft"
2530,"0hard/-37078743soft"
2531,"0hard/-37077921soft"
2531,"0hard/-37074140soft"
2532,"0hard/-37043479soft"
2533,"0hard/-37043265soft"
2534,"0hard/-37042841soft"
2534,"0hard/-37006638soft"
2535,"0hard/-37004999soft"
2536,"0hard/-36994286soft"
2537,"0hard/-36987226soft"
2537,"0hard/-36977951soft"
2540,"0hard/-36975465soft"
2541,"0hard/-36970036soft"
2542,"0hard/-36969767soft"
2542,"0hard/-36965149soft"
2543,"0hard/-36961153soft"
2544,"0hard/-36938996soft"
2545,"0hard/-36933735soft"
2546,"0hard/-36916857soft"
2548,"0hard/-36901475soft"
2550,"0hard/-36894360soft"
2550,"0hard/-36892947soft"
2551,"0hard/-36887387soft"
2553,"0hard/-36883270soft"
2554,"0hard/-36882987soft"
2554,"0hard/-36880624soft"
2556,"0hard/-36880318soft"
2556,"0hard/-36880160soft"
2557,"0hard/-36875609soft"
2558,"0hard/-36860759soft"
2558,"0hard/-36858433soft"
2559,"0hard/-36841913soft"
2559,"0hard/-36834989soft"
2560,"0hard/-36834128soft"
2560,"0hard/-36819791soft"
2561,"0hard/-36808390soft"
2562,"0hard/-36806987soft"
2563,"0hard/-36806779soft"
2564,"0hard/-36806704soft"
2564,"0hard/-36789444soft"
2565,"0hard/-36766297soft"
2566,"0hard/-36760588soft"
2567,"0hard/-36759748soft"
2567,"0hard/-36756454soft"
2568,"0hard/-36756378soft"
2569,"0hard/-36755452soft"
2570,"0hard/-36755355soft"
2571,"0hard/-36740642soft"
2571,"0hard/-36740105soft"
2572,"0hard/-36728310soft"
2574,"0hard/-36717702soft"
2574,"0hard/-36717337soft"
2575,"0hard/-36714237soft"
2576,"0hard/-36711635soft"
2577,"0hard/-36710008soft"
2579,"0hard/-36705616soft"
2580,"0hard/-36702837soft"
2580,"0hard/-36693848soft"
2582,"0hard/-36673743soft"
2584,"0hard/-36673031soft"
2586,"0hard/-36669379soft"
2587,"0hard/-36660058soft"
2588,"0hard/-36646734soft"
2589,"0hard/-36646105soft"
2589,"0hard/-36645775soft"
2590,"0hard/-36630585soft"
2590,"0hard/-36600977soft"
2591,"0hard/-36600757soft"
2591,"0hard/-36597885soft"
2592,"0hard/-36597627soft"
2592,"0hard/-36594495soft"
2593,"0hard/-36594071soft"
2593,"0hard/-36593239soft"
2595,"0hard/-36592692soft"
2596,"0hard/-36590132soft"
2596,"0hard/-36589437soft"
2597,"0hard/-36577971soft"
2597,"0hard/-36575207soft"
2598,"0hard/-36574990soft"
2599,"0hard/-36569239soft"
2600,"0hard/-36563481soft"
2601,"0hard/-36559650soft"
2602,"0hard/-36559314soft"
2603,"0hard/-36557369soft"
2604,"0hard/-36533182soft"
2605,"0hard/-36532338soft"
2607,"0hard/-36530572soft"
2607,"0hard/-36504076soft"
2608,"0hard/-36502028soft"
2609,"0hard/-36495034soft"
2610,"0hard/-36486910soft"
2611,"0hard/-36471850soft"
2612,"0hard/-36470382soft"
2613,"0hard/-36464001soft"
2614,"0hard/-36459746soft"
2615,"0hard/-36453686soft"
2616,"0hard/-36444170soft"
2618,"0hard/-36443600soft"
2619,"0hard/-36439760soft"
2620,"0hard/-36438319soft"
2621,"0hard/-36437941soft"
2622,"0hard/-36430759soft"
2622,"0hard/-36421080soft"
2623,"0hard/-36420571soft"
2624,"0hard/-36393275soft"
2625,"0hard/-36393174soft"
2626,"0hard/-36391017soft"
2627,"0hard/-36389958soft"
2627,"0hard/-36364014soft"
2628,"0hard/-36347625soft"
2628,"0hard/-36327180soft"
2629,"0hard/-36324149soft"
2630,"0hard/-36320257soft"
2630,"0hard/-36313090soft"
2631,"0hard/-36282413soft"
2632,"0hard/-36275885soft"
